# Date and time run: 2023-08-07 20:41:41.057748
# Target Ontology: http://www.ebi.ac.uk/efo/efo.owl
# Text2term version: 3.0.0
# Minimum Score: 0.60
# Mapper: tfidf
# Base IRIs: ('http://www.ebi.ac.uk/efo/', 'http://purl.obolibrary.org/obo/MONDO', 'http://purl.obolibrary.org/obo/HP', 'http://www.orpha.net/ORDO', 'http://purl.obolibrary.org/obo/DOID')
# Max Mappings: 1
# Term Type: classes
# Deprecated Terms Excluded
# Unmapped Terms Excluded
# Of 22406 entries, 11543 were successfully mapped to 5315 unique terms
Source Term ID,Source Term,Mapped Term Label,Mapped Term CURIE,Mapped Term IRI,Mapping Score,Tags
ebi-a-GCST008043,QT interval,QT interval,EFO:0004682,http://www.ebi.ac.uk/efo/EFO_0004682,0.99,None
prot-c-2976_58_2,Desmoglein-1,desmoglein-1 measurement,EFO:0020321,http://www.ebi.ac.uk/efo/EFO_0020321,0.736,None
prot-a-2110,Neuron-specific protein family member 1,neuron-specific protein family member 1 measurement,EFO:0802804,http://www.ebi.ac.uk/efo/EFO_0802804,0.846,None
ebi-a-GCST004430,Interleukin-16 levels,interleukin 16 measurement,EFO:0008173,http://www.ebi.ac.uk/efo/EFO_0008173,0.757,None
ukb-b-8765,Other grain intake,caryopsis,EFO:0006814,http://www.ebi.ac.uk/efo/EFO_0006814,0.749,None
ebi-a-GCST90010328,NAD kinase levels,NAD kinase measurement,EFO:0801821,http://www.ebi.ac.uk/efo/EFO_0801821,0.664,None
ukb-b-3018,Age at death,age at death,EFO:0005056,http://www.ebi.ac.uk/efo/EFO_0005056,0.988,None
prot-a-2759,Sodium/iodide cotransporter,sodium/iodide cotransporter measurement,EFO:0803088,http://www.ebi.ac.uk/efo/EFO_0803088,0.738,None
ebi-a-GCST90001979,CD16 on CD14- CD16+ monocyte,autosomal recessive primary immunodeficiency with defective spontaneous natural killer cell cytotoxicity,MONDO:0014313,http://purl.obolibrary.org/obo/MONDO_0014313,0.666,None
met-d-IDL_TG,Triglycerides in IDL,triglycerides in IDL measurement,EFO:0022149,http://www.ebi.ac.uk/efo/EFO_0022149,0.882,None
prot-a-1827,Melanoma-associated antigen 10,melanoma-associated antigen 10 measurement,EFO:0801793,http://www.ebi.ac.uk/efo/EFO_0801793,0.804,None
met-a-315,Pyruvate,pyruvate measurement,EFO:0010117,http://www.ebi.ac.uk/efo/EFO_0010117,0.852,None
ebi-a-GCST90010269,Tumor necrosis factor receptor superfamily member 14 levels,tumor necrosis factor receptor superfamily member 14 measurement,EFO:0020805,http://www.ebi.ac.uk/efo/EFO_0020805,0.905,None
ebi-a-GCST004826,P wave duration,P wave duration,EFO:0005094,http://www.ebi.ac.uk/efo/EFO_0005094,0.992,None
prot-a-1190,Growth/differentiation factor 11,growth differentiation factor 15 measurement,EFO:0009181,http://www.ebi.ac.uk/efo/EFO_0009181,0.815,None
ebi-a-GCST90006912,Helicobacter pylori Catalase antibody levels,Helicobacter pylori infectious disease,EFO:1000961,http://www.ebi.ac.uk/efo/EFO_1000961,0.656,None
prot-a-463,T-lymphocyte activation antigen CD80,t-lymphocyte activation antigen CD80 measurement,EFO:0020761,http://www.ebi.ac.uk/efo/EFO_0020761,0.837,None
ebi-a-GCST90000445,CCL23 levels,CCL23 measurement,EFO:0009417,http://www.ebi.ac.uk/efo/EFO_0009417,0.761,None
prot-c-3611_70_4,Endothelin-converting enzyme 1,endothelin-converting enzyme 1 measurement,EFO:0008121,http://www.ebi.ac.uk/efo/EFO_0008121,0.868,None
prot-a-1628,Uncharacterized family 31 glucosidase KIAA1161,uncharacterized family 31 glucosidase KIAA1161 measurement,EFO:0802188,http://www.ebi.ac.uk/efo/EFO_0802188,0.962,None
met-a-477,Myristoleate (14:1n5),myristoleate 14:1n5 measurement,EFO:0021068,http://www.ebi.ac.uk/efo/EFO_0021068,0.738,None
met-a-467,Hexanoylcarnitine,hexanoylcarnitine measurement,EFO:0021040,http://www.ebi.ac.uk/efo/EFO_0021040,0.907,None
ieu-a-785,Body mass index,body mass index,EFO:0004340,http://www.ebi.ac.uk/efo/EFO_0004340,0.995,None
prot-a-2143,Obg-like ATPase 1,obg-like ATPase 1 measurement,EFO:0801858,http://www.ebi.ac.uk/efo/EFO_0801858,0.696,None
prot-a-2504,RNA-binding protein 28,RNA-binding protein 28 measurement,EFO:0803036,http://www.ebi.ac.uk/efo/EFO_0803036,0.756,None
prot-a-1222,Glycolipid transfer protein,glycolipid transfer protein measurement,EFO:0802575,http://www.ebi.ac.uk/efo/EFO_0802575,0.907,None
prot-a-1694,Leukocyte-associated immunoglobulin-like receptor 1,leukocyte-associated immunoglobulin-like receptor 1 measurement,EFO:0802706,http://www.ebi.ac.uk/efo/EFO_0802706,0.846,None
met-a-706,1-oleoylglycerophosphoethanolamine,1-linoleoylglycerophosphoethanolamine measurement,EFO:0021084,http://www.ebi.ac.uk/efo/EFO_0021084,0.85,None
prot-a-2294,Phospholipase B-like 1,phospholipase B-like 1 measurement,EFO:0802865,http://www.ebi.ac.uk/efo/EFO_0802865,0.759,None
prot-a-1987,Myeloid zinc finger 1,myeloid zinc finger 1 measurement,EFO:0802768,http://www.ebi.ac.uk/efo/EFO_0802768,0.902,None
ukb-d-30630_irnt,Apoliprotein A,apolipoprotein A 1 measurement,EFO:0004614,http://www.ebi.ac.uk/efo/EFO_0004614,0.658,None
prot-a-915,EP300-interacting inhibitor of differentiation 3,EP300-interacting inhibitor of differentiation 3 measurement,EFO:0802525,http://www.ebi.ac.uk/efo/EFO_0802525,0.866,None
met-c-852,"22:6, docosahexaenoic acid",docosahexaenoic acid measurement,EFO:0007761,http://www.ebi.ac.uk/efo/EFO_0007761,0.856,None
prot-c-2647_66_2,Rab GDP dissociation inhibitor beta,rab gdp dissociation inhibitor beta measurement,EFO:0020697,http://www.ebi.ac.uk/efo/EFO_0020697,0.937,None
ukb-b-960,Smoking/smokers in household,smoking behavior,EFO:0004318,http://www.ebi.ac.uk/efo/EFO_0004318,0.68,None
prot-a-657,Cysteine-rich with EGF-like domain protein 1,cysteine-rich with EGF-like domain protein 1 measurement,EFO:0021870,http://www.ebi.ac.uk/efo/EFO_0021870,0.765,None
prot-a-1536,Interleukin-5 receptor subunit alpha,interleukin 5 receptor subunit alpha measurement,EFO:0008186,http://www.ebi.ac.uk/efo/EFO_0008186,0.933,None
prot-a-1479,Interleukin-16,interleukin 16 measurement,EFO:0008173,http://www.ebi.ac.uk/efo/EFO_0008173,0.872,None
ukb-b-14351,Grapefruit juice intake,grapefruit juice consumption measurement,EFO:0010094,http://www.ebi.ac.uk/efo/EFO_0010094,0.766,None
met-d-M_LDL_P,Concentration of medium LDL particles,concentration of medium LDL particles measurement,EFO:0022172,http://www.ebi.ac.uk/efo/EFO_0022172,0.936,None
ukb-b-16881,Sitting height,sitting height ratio,EFO:0007118,http://www.ebi.ac.uk/efo/EFO_0007118,0.887,None
prot-a-1595,Intersectin-1,intersectin-1 measurement,EFO:0801733,http://www.ebi.ac.uk/efo/EFO_0801733,0.645,None
bbj-a-48,Posterior wall thickness,posterior wall thickness,EFO:0009288,http://www.ebi.ac.uk/efo/EFO_0009288,0.989,None
prot-a-1374,Ribonuclease UK114,ribonuclease UK114 measurement,EFO:0802020,http://www.ebi.ac.uk/efo/EFO_0802020,0.939,None
prot-a-1991,N-acetylated-alpha-linked acidic dipeptidase 2,n-acetylated-alpha-linked acidic dipeptidase 2 measurement,EFO:0801815,http://www.ebi.ac.uk/efo/EFO_0801815,0.732,None
prot-a-267,BPI fold-containing family A member 1,BPI fold-containing family A member 1 measurement,EFO:0802336,http://www.ebi.ac.uk/efo/EFO_0802336,0.857,None
ebi-a-GCST90001798,CD27 on CD24+ CD27+ B cell,autosomal recessive lymphoproliferative disease,MONDO:0016536,http://purl.obolibrary.org/obo/MONDO_0016536,0.736,None
ieu-b-24,Age Of Smoking Initiation,age at initiation of smoking,EFO:0021784,http://www.ebi.ac.uk/efo/EFO_0021784,0.939,None
prot-c-3726_62_4,PTH,Pitt-Hopkins syndrome,MONDO:0012589,http://purl.obolibrary.org/obo/MONDO_0012589,0.674,None
prot-a-1476,Interleukin-13 receptor subunit alpha-1,interleukin 5 receptor subunit alpha measurement,EFO:0008186,http://www.ebi.ac.uk/efo/EFO_0008186,0.857,None
met-d-XXL_VLDL_C_pct,Cholesterol to total lipids ratio in chylomicrons and extremely large VLDL,total cholesterol in large VLDL,EFO:0022177,http://www.ebi.ac.uk/efo/EFO_0022177,0.604,None
met-a-409,Docosahexaenoate (DHA; 22:6n3),docosahexaenoate DHA; 22:6n3 measurement,EFO:0021047,http://www.ebi.ac.uk/efo/EFO_0021047,0.746,None
met-d-IDL_PL_pct,Phospholipids to total lipids ratio in IDL,phospholipids:total lipids ratio,EFO:0020946,http://www.ebi.ac.uk/efo/EFO_0020946,0.787,None
prot-a-288,Uncharacterized protein C17orf78,uncharacterized protein C17orf78 measurement,EFO:0802191,http://www.ebi.ac.uk/efo/EFO_0802191,0.954,None
prot-a-1250,Glycerol-3-phosphate dehydrogenase 1-like protein,glycerol-3-phosphate dehydrogenase 1-like protein measurement,EFO:0801640,http://www.ebi.ac.uk/efo/EFO_0801640,0.723,None
prot-c-2623_54_4,HPV E7 Type 16,human papilloma virus infection,EFO:0001668,http://www.ebi.ac.uk/efo/EFO_0001668,0.668,None
prot-a-3204,Vacuolar protein sorting-associated protein 4A,vacuolar protein sorting-associated protein 4A measurement,EFO:0802208,http://www.ebi.ac.uk/efo/EFO_0802208,0.878,None
prot-a-2197,Protocadherin-9,protocadherin beta-1 measurement,EFO:0802972,http://www.ebi.ac.uk/efo/EFO_0802972,0.685,None
prot-a-3241,DNA repair protein XRCC1,DNA repair protein XRCC1 measurement,EFO:0802479,http://www.ebi.ac.uk/efo/EFO_0802479,0.933,None
ebi-a-GCST90010299,CXADR-like membrane protein levels,CXADR-like membrane protein measurement,EFO:0801504,http://www.ebi.ac.uk/efo/EFO_0801504,0.753,None
prot-a-2640,Lysosome membrane protein 2,lysosome membrane protein 2 measurement,EFO:0020545,http://www.ebi.ac.uk/efo/EFO_0020545,0.887,None
prot-a-3259,Zinc finger protein 10,zinc finger protein 10 measurement,EFO:0803270,http://www.ebi.ac.uk/efo/EFO_0803270,0.904,None
prot-a-1445,Cation-independent mannose-6-phosphate receptor,cation-independent mannose-6-phosphate receptor measurement,EFO:0008075,http://www.ebi.ac.uk/efo/EFO_0008075,0.765,None
ebi-a-GCST005070,Urea levels,urate measurement,EFO:0004531,http://www.ebi.ac.uk/efo/EFO_0004531,0.712,None
ebi-a-GCST90010239,Matrix metalloproteinase-3 levels,matrix metalloproteinase 8 measurement,EFO:0008466,http://www.ebi.ac.uk/efo/EFO_0008466,0.85,None
prot-a-1414,Gamma-interferon-inducible protein 16,gamma-interferon-inducible protein 16 measurement,EFO:0801617,http://www.ebi.ac.uk/efo/EFO_0801617,0.78,None
met-a-559,1-palmitoleoylglycerophosphocholine*,1-palmitoleoylglycerophosphocholine measurement,EFO:0021088,http://www.ebi.ac.uk/efo/EFO_0021088,0.864,None
met-b-133,MDC:%CD1c-,congenital muscular dystrophy,MONDO:0019950,http://purl.obolibrary.org/obo/MONDO_0019950,0.704,None
ieu-a-16,Childhood intelligence,childhood cancer,EFO:1000654,http://www.ebi.ac.uk/efo/EFO_1000654,0.675,None
ebi-a-GCST006655,Breast size,breast size,EFO:0004884,http://www.ebi.ac.uk/efo/EFO_0004884,0.992,None
prot-a-2737,"NAD-dependent protein deacylase sirtuin-5, mitochondrial","NAD-dependent protein deacylase sirtuin-5, mitochondrial measurement",EFO:0801822,http://www.ebi.ac.uk/efo/EFO_0801822,0.796,None
met-a-491,"Bilirubin (E,E)*",bilirubin measurement,EFO:0004570,http://www.ebi.ac.uk/efo/EFO_0004570,0.674,None
prot-a-802,Beta-defensin 135,beta-defensin 135 measurement,EFO:0802328,http://www.ebi.ac.uk/efo/EFO_0802328,0.769,None
ebi-a-GCST90000027,Appendicular lean mass,appendicular lean mass,EFO:0004980,http://www.ebi.ac.uk/efo/EFO_0004980,0.99,None
prot-c-4467_49_2,SPARCL1,autosomal recessive cutis laxa type 1,MONDO:0019572,http://purl.obolibrary.org/obo/MONDO_0019572,0.804,None
prot-a-3135,Ubiquitin-conjugating enzyme E2 B,ubiquitin-conjugating enzyme E2 B measurement,EFO:0803214,http://www.ebi.ac.uk/efo/EFO_0803214,0.904,None
prot-a-1121,Leucine-rich repeat transmembrane protein FLRT1,leucine-rich repeat transmembrane protein FLRT1 measurement,EFO:0020533,http://www.ebi.ac.uk/efo/EFO_0020533,0.9,None
prot-a-1720,LEM domain-containing protein 1,LEM domain-containing protein 1 measurement,EFO:0801757,http://www.ebi.ac.uk/efo/EFO_0801757,0.841,None
prot-a-1634,Uncharacterized protein KIAA2013,uncharacterized protein KIAA2013 measurement,EFO:0802197,http://www.ebi.ac.uk/efo/EFO_0802197,0.94,None
ebi-a-GCST90012037,Pentraxin-related protein PTX3 levels,pentraxin-related protein PTX3 measurement,EFO:0010923,http://www.ebi.ac.uk/efo/EFO_0010923,0.824,None
prot-a-1313,Heparin-binding EGF-like growth factor,heparin-binding egf-like growth factor measurement,EFO:0020438,http://www.ebi.ac.uk/efo/EFO_0020438,0.757,None
ebi-a-GCST90002377,White blood cell count,leukocyte count,EFO:0004308,http://www.ebi.ac.uk/efo/EFO_0004308,0.992,None
prot-a-2058,Neuromedin-B,neuromedin U,EFO:0003266,http://www.ebi.ac.uk/efo/EFO_0003266,0.725,None
prot-a-685,Granulocyte colony-stimulating factor,granulocyte colony-stimulating factor measurement,EFO:0008142,http://www.ebi.ac.uk/efo/EFO_0008142,0.807,None
met-a-356,Citrulline,citrullinemia,MONDO:0015991,http://purl.obolibrary.org/obo/MONDO_0015991,0.872,None
prot-a-2808,SPARC,SPARC measurement,EFO:0020748,http://www.ebi.ac.uk/efo/EFO_0020748,0.746,None
ukb-a-230,Neuroticism score,neurotic disorder,EFO:0004257,http://www.ebi.ac.uk/efo/EFO_0004257,0.809,None
prot-a-517,Cilia- and flagella-associated protein 45,cilia- and flagella-associated protein 45 measurement,EFO:0802401,http://www.ebi.ac.uk/efo/EFO_0802401,0.765,None
prot-a-2613,Tyrosine-protein kinase RYK,tyrosine-protein kinase RYK measurement,EFO:0803208,http://www.ebi.ac.uk/efo/EFO_0803208,0.845,None
ukb-b-13686,Mother's age,mother's age at death,EFO:0009721,http://www.ebi.ac.uk/efo/EFO_0009721,0.615,None
prot-c-2838_53_1,MMP-17,mucous membrane pemphigoid,EFO:1000680,http://www.ebi.ac.uk/efo/EFO_1000680,0.811,None
ebi-a-GCST90010310,Ectonucleoside triphosphate diphosphohydrolase 5 levels,ectonucleoside triphosphate diphosphohydrolase 5 measurement,EFO:0008115,http://www.ebi.ac.uk/efo/EFO_0008115,0.933,None
prot-a-174,Ecto-ADP-ribosyltransferase 3,ecto-ADP-ribosyltransferase 3 measurement,EFO:0801558,http://www.ebi.ac.uk/efo/EFO_0801558,0.724,None
prot-c-5089_11_3,IL-7 Ra,refractory anemia,EFO:0003802,http://www.ebi.ac.uk/efo/EFO_0003802,0.628,None
met-b-236,CD4mem:%R6+,ring chromosome 6,MONDO:0015440,http://purl.obolibrary.org/obo/MONDO_0015440,0.624,None
ebi-a-GCST90000493,Stem cell factor levels,stem Cell Factor measurement,EFO:0008291,http://www.ebi.ac.uk/efo/EFO_0008291,0.703,None
met-b-173,CD4:%Exhausted,exhaustion,EFO:0009852,http://www.ebi.ac.uk/efo/EFO_0009852,0.81,None
ebi-a-GCST90012060,Dickkopf-related protein 1 levels,Dickkopf-related protein 3 measurement,EFO:0008109,http://www.ebi.ac.uk/efo/EFO_0008109,0.693,None
ebi-a-GCST90010147,Kidney Injury Molecule levels,kidney injury molecule 1 measurement,EFO:0010917,http://www.ebi.ac.uk/efo/EFO_0010917,0.839,None
prot-a-3085,Tropomyosin alpha-1 chain,tropomyosin alpha-1 chain measurement,EFO:0020786,http://www.ebi.ac.uk/efo/EFO_0020786,0.773,None
prot-a-265,Bisphosphoglycerate mutase,bisphosphoglycerate mutase measurement,EFO:0802334,http://www.ebi.ac.uk/efo/EFO_0802334,0.926,None
prot-a-929,ETS-related transcription factor Elf-5,ETS-related transcription factor Elf-5 measurement,EFO:0802534,http://www.ebi.ac.uk/efo/EFO_0802534,0.734,None
ebi-a-GCST90010283,Angiopoietin-related protein 7 levels,angiopoietin-related protein 7 measurement,EFO:0802280,http://www.ebi.ac.uk/efo/EFO_0802280,0.782,None
prot-a-402,C-C motif chemokine 25,C-C motif chemokine 25 measurement,EFO:0008050,http://www.ebi.ac.uk/efo/EFO_0008050,0.71,None
ukb-b-5445,Number in household,household income,EFO:0009695,http://www.ebi.ac.uk/efo/EFO_0009695,0.709,None
prot-a-258,BMP-binding endothelial regulator protein,BMP-binding endothelial regulator protein measurement,EFO:0020183,http://www.ebi.ac.uk/efo/EFO_0020183,0.819,None
ebi-a-GCST90010252,Paraoxonase activity,paraoxonase-1 measurement,EFO:0801085,http://www.ebi.ac.uk/efo/EFO_0801085,0.653,None
prot-a-645,Carboxypeptidase M,carboxypeptidase M measurement,EFO:0801454,http://www.ebi.ac.uk/efo/EFO_0801454,0.907,None
prot-a-2503,RNA-binding protein 24,RNA-binding protein 24 measurement,EFO:0802030,http://www.ebi.ac.uk/efo/EFO_0802030,0.754,None
prot-c-2682_68_1,HSP 60,hereditary spastic paraplegia,MONDO:0019064,http://purl.obolibrary.org/obo/MONDO_0019064,0.795,None
ubm-a-2662,volume Left-Putamen,putamen volume,EFO:0006932,http://www.ebi.ac.uk/efo/EFO_0006932,0.887,None
met-d-M_LDL_TG,Triglycerides in medium LDL,triglycerides in medium VLDL measurement,EFO:0022155,http://www.ebi.ac.uk/efo/EFO_0022155,0.802,None
prot-a-761,Cytohesin-interacting protein,cytohesin-interacting protein measurement,EFO:0802453,http://www.ebi.ac.uk/efo/EFO_0802453,0.84,None
prot-a-2773,Stromal membrane-associated protein 1,stromal membrane-associated protein 1 measurement,EFO:0802094,http://www.ebi.ac.uk/efo/EFO_0802094,0.814,None
met-a-404,Glycocholate,glycocholate measurement,EFO:0010491,http://www.ebi.ac.uk/efo/EFO_0010491,0.841,None
ebi-a-GCST90010358,Versican core protein levels,versican core protein measurement,EFO:0803248,http://www.ebi.ac.uk/efo/EFO_0803248,0.782,None
prot-a-6,Alpha/beta hydrolase domain-containing protein 14A,alpha/beta hydrolase domain-containing protein 14A measurement,EFO:0801376,http://www.ebi.ac.uk/efo/EFO_0801376,0.806,None
met-d-XS_VLDL_CE,Cholesteryl esters in very small VLDL,cholesteryl ester measurement,EFO:0010351,http://www.ebi.ac.uk/efo/EFO_0010351,0.669,None
met-a-639,X-12680,X-12680 measurement,EFO:0021320,http://www.ebi.ac.uk/efo/EFO_0021320,0.717,None
prot-c-3457_57_1,Periostin,periostin measurement,EFO:0020628,http://www.ebi.ac.uk/efo/EFO_0020628,0.777,None
ukb-b-5945,Relative age of first facial hair,age at first facial hair,EFO:0009716,http://www.ebi.ac.uk/efo/EFO_0009716,0.823,None
ebi-a-GCST90012062,Galanin peptide levels,galanin peptides measurement,EFO:0010615,http://www.ebi.ac.uk/efo/EFO_0010615,0.704,None
met-d-IDL_P,Concentration of IDL particles,concentration of small VLDL particles,EFO:0022147,http://www.ebi.ac.uk/efo/EFO_0022147,0.714,None
prot-a-613,Cochlin,cochlin measurement,EFO:0801481,http://www.ebi.ac.uk/efo/EFO_0801481,0.834,None
ebi-a-GCST90011994,Interleukin-8 levels,interleukin,EFO:0004100,http://www.ebi.ac.uk/efo/EFO_0004100,0.79,None
prot-a-1601,Junctional adhesion molecule C,junctional adhesion molecule C measurement,EFO:0020510,http://www.ebi.ac.uk/efo/EFO_0020510,0.925,None
ukb-b-3278,Length of menstrual cycle,menstrual cycle measurement,EFO:0007786,http://www.ebi.ac.uk/efo/EFO_0007786,0.728,None
met-d-XL_HDL_FC_pct,Free cholesterol to total lipids ratio in very large HDL,total lipids in large HDL,EFO:0022189,http://www.ebi.ac.uk/efo/EFO_0022189,0.669,None
prot-a-131,Apolipoprotein E (isoform E3),apolipoprotein E isoform E2 measurement,EFO:0008028,http://www.ebi.ac.uk/efo/EFO_0008028,0.764,None
prot-b-83,TNF receptor superfamily member 11b,tumor necrosis factor receptor superfamily member 11B measurement,EFO:0020801,http://www.ebi.ac.uk/efo/EFO_0020801,0.732,None
prot-a-229,BRCA1-associated RING domain protein 1,BRCA1-associated RING domain protein 1 measurement,EFO:0802337,http://www.ebi.ac.uk/efo/EFO_0802337,0.808,None
met-d-Omega_6,Omega-6 fatty acids,omega-3 polyunsaturated fatty acid measurement,EFO:0010119,http://www.ebi.ac.uk/efo/EFO_0010119,0.612,None
ebi-a-GCST90010173,Sortilin levels,sortilin measurement,EFO:0600000,http://www.ebi.ac.uk/efo/EFO_0600000,0.616,None
prot-a-2147,Osteomodulin,osteomodulin measurement,EFO:0020619,http://www.ebi.ac.uk/efo/EFO_0020619,0.861,None
ebi-a-GCST004633,Neutrophil percentage of white cells,neutrophil percentage of leukocytes,EFO:0007990,http://www.ebi.ac.uk/efo/EFO_0007990,0.988,None
prot-a-1431,Interferon gamma receptor 2,interferon gamma receptor 2 measurement,EFO:0022030,http://www.ebi.ac.uk/efo/EFO_0022030,0.906,None
bbj-a-46,Pulse pressure,pulse pressure measurement,EFO:0005763,http://www.ebi.ac.uk/efo/EFO_0005763,0.9,None
prot-a-1876,Mediator of RNA polymerase II transcription subunit 4,mediator of RNA polymerase II transcription subunit 4 measurement,EFO:0801791,http://www.ebi.ac.uk/efo/EFO_0801791,0.952,None
prot-a-532,Cell growth regulator with EF hand domain protein 1,cell growth regulator with EF hand domain protein 1 measurement,EFO:0801461,http://www.ebi.ac.uk/efo/EFO_0801461,0.937,None
prot-a-192,Asporin,asporin measurement,EFO:0801397,http://www.ebi.ac.uk/efo/EFO_0801397,0.795,None
prot-a-1001,Exosome complex component CSL4,exosome complex component CSL4 measurement,EFO:0802536,http://www.ebi.ac.uk/efo/EFO_0802536,0.944,None
met-d-L_HDL_P,Concentration of large HDL particles,concentration of large HDL particles measurement,EFO:0022188,http://www.ebi.ac.uk/efo/EFO_0022188,0.93,None
met-a-312,Arabinose,arabinose measurement,EFO:0021030,http://www.ebi.ac.uk/efo/EFO_0021030,0.806,None
prot-c-3343_1_4,Aminoacylase-1,Aminoacylase 1 deficiency,ORPHANET.ORDO:137754,http://www.orpha.net/ORDO/Orphanet_137754,0.84,None
prot-a-299,Uncharacterized protein C1orf226,uncharacterized protein C1orf226 measurement,EFO:0803229,http://www.ebi.ac.uk/efo/EFO_0803229,0.954,None
met-a-487,X-06126,X-06126 measurement,EFO:0021197,http://www.ebi.ac.uk/efo/EFO_0021197,0.659,None
ebi-a-GCST90000046,Age at first sexual intercourse,age at first sexual intercourse measurement,EFO:0009749,http://www.ebi.ac.uk/efo/EFO_0009749,0.931,None
prot-a-3205,Vacuolar protein sorting-associated protein 4B,vacuolar protein sorting-associated protein 4B measurement,EFO:0802209,http://www.ebi.ac.uk/efo/EFO_0802209,0.878,None
