Source Term ID,Source Term,Mapped Term Label,Mapped Term CURIE,Mapped Term IRI,Mapping Score
prot-a-1727,Galectin-2,galectin-1 measurement,EFO:0020932,http://www.ebi.ac.uk/efo/EFO_0020932,0.552
met-c-951,Phospholipids in very large VLDL,lysosomal storage disease,MONDO:0002561,http://purl.obolibrary.org/obo/MONDO_0002561,0.623
met-d-XS_VLDL_C_pct,Cholesterol to total lipids ratio in very small VLDL,cholesterol:total lipids ratio,EFO:0020943,http://www.ebi.ac.uk/efo/EFO_0020943,0.603
ubm-a-296,IDP dMRI TBSS MO Splenium of corpus callosum,Hypoplasia of the corpus callosum,HP:0002079,http://purl.obolibrary.org/obo/HP_0002079,0.595
met-d-Omega_3_pct,Ratio of omega-3 fatty acids to total fatty acids,fatty acid measurement,EFO:0005110,http://www.ebi.ac.uk/efo/EFO_0005110,0.557
prot-a-238,Bcl-2-like protein 1,BCL-2-like protein 1 measurement,EFO:0020177,http://www.ebi.ac.uk/efo/EFO_0020177,0.578
ukb-b-4548,Seeds intake,seed structure,EFO:0000991,http://www.ebi.ac.uk/efo/EFO_0000991,0.614
prot-a-212,"Beta-1,4-glucuronyltransferase 1",congenital disorder of glycosylation type 1C,MONDO:0011291,http://purl.obolibrary.org/obo/MONDO_0011291,0.582
prot-a-2603,Ribonucleoside-diphosphate reductase subunit M2 B,nucleoside diphosphate kinase B measurement,EFO:0020615,http://www.ebi.ac.uk/efo/EFO_0020615,0.589
ukb-b-10217,Sweets intake,sweet syndrome,MONDO:0011959,http://purl.obolibrary.org/obo/MONDO_0011959,0.568
ubm-a-2675,volume Right-Inf-Lat-Vent,volume,EFO:0001715,http://www.ebi.ac.uk/efo/EFO_0001715,0.574
ebi-a-GCST90010119,Decorin levels,chemerin measurement,EFO:0004573,http://www.ebi.ac.uk/efo/EFO_0004573,0.583
prot-c-4495_33_2,"Kininogen, HMW",congenital high-molecular-weight kininogen deficiency,MONDO:0009234,http://purl.obolibrary.org/obo/MONDO_0009234,0.565
ebi-a-GCST90001614,CD8+ and CD8dim T cell %leukocyte,leukocyte disorder,MONDO:0004805,http://purl.obolibrary.org/obo/MONDO_0004805,0.591
met-c-923,Triglycerides in small HDL,triglyceride measurement,EFO:0004530,http://www.ebi.ac.uk/efo/EFO_0004530,0.566
ubm-a-136,IDP T1 FAST ROIs brain stem,brain stem neoplasm,EFO:1001767,http://www.ebi.ac.uk/efo/EFO_1001767,0.577
ebi-a-GCST90012071,Spondin-1 levels,antinuclear antibody measurement,EFO:0005949,http://www.ebi.ac.uk/efo/EFO_0005949,0.572
prot-a-52,Adenylosuccinate synthetase isozyme 1,Adenylosuccinate lyase deficiency,ORPHANET.ORDO:46,http://www.orpha.net/ORDO/Orphanet_46,0.581
ubm-a-439,IDP dMRI TBSS L3 Body of corpus callosum,Hypoplasia of the corpus callosum,HP:0002079,http://purl.obolibrary.org/obo/HP_0002079,0.603
prot-a-1588,Integral membrane protein 2A,NKG2-D type II integral membrane protein measurement,EFO:0008250,http://www.ebi.ac.uk/efo/EFO_0008250,0.584
ubm-a-1786,NET100 0630,HCC0630,EFO:0006421,http://www.ebi.ac.uk/efo/EFO_0006421,0.552
prot-c-2945_25_1,ER,Epithelial recurrent erosion dystrophy,ORPHANET.ORDO:293381,http://www.orpha.net/ORDO/Orphanet_293381,0.573
met-d-SFA_pct,Ratio of saturated fatty acids to total fatty acids,fatty acid measurement,EFO:0005110,http://www.ebi.ac.uk/efo/EFO_0005110,0.561
prot-a-191,Aspartyl/asparaginyl beta-hydroxylase,beta-secretase 1 measurement,EFO:0009179,http://www.ebi.ac.uk/efo/EFO_0009179,0.588
ieu-a-1066,Simple reaction time,reaction time measurement,EFO:0008393,http://www.ebi.ac.uk/efo/EFO_0008393,0.588
prot-a-3112,Tetratricopeptide repeat protein 17,small glutamine-rich tetratricopeptide repeat-containing protein alpha measurement,EFO:0020744,http://www.ebi.ac.uk/efo/EFO_0020744,0.594
prot-a-1676,Histone-lysine N-methyltransferase 2C,histone-lysine n-methyltransferase EHMT2 measurement,EFO:0020455,http://www.ebi.ac.uk/efo/EFO_0020455,0.597
ebi-a-GCST90002047,CD45 on Granulocytic Myeloid-Derived Suppressor Cells,myeloid leukemia,MONDO:0004643,http://purl.obolibrary.org/obo/MONDO_0004643,0.604
ubm-a-569,IDP dMRI TBSS OD Cingulum hippocampus L,Hypoplastic hippocampus,HP:0025517,http://purl.obolibrary.org/obo/HP_0025517,0.62
prot-a-2072,Neural proliferation differentiation and control protein 1,Secondary glaucoma due to a proliferation and differentiation anomaly,ORPHANET.ORDO:98637,http://www.orpha.net/ORDO/Orphanet_98637,0.583
prot-c-2622_18_1,HO-2,Primary hypertrophic osteoarthropathy,ORPHANET.ORDO:248095,http://www.orpha.net/ORDO/Orphanet_248095,0.59
prot-a-336,Calcyclin-binding protein,protein binding measurement,EFO:0010742,http://www.ebi.ac.uk/efo/EFO_0010742,0.55
prot-a-896,"Calcium uptake protein 3, mitochondrial",Mitochondrial disorder due to a defect in mitochondrial protein synthesis,ORPHANET.ORDO:35696,http://www.orpha.net/ORDO/Orphanet_35696,0.581
ebi-a-GCST90007328,circulating leptin levels adjusted for BMI,BMI-adjusted leptin measurement,EFO:0007793,http://www.ebi.ac.uk/efo/EFO_0007793,0.559
prot-a-1161,Gamma-aminobutyric acid receptor-associated protein-like 1,response to gamma-aminobutyric acid receptor agonists,EFO:0600022,http://www.ebi.ac.uk/efo/EFO_0600022,0.59
ubm-a-13,IDP T1 FIRST left caudate volume,caudate nucleus volume,EFO:0004830,http://www.ebi.ac.uk/efo/EFO_0004830,0.578
prot-c-3413_50_2,BFL1,Borjeson-Forssman-Lehmann syndrome,MONDO:0010537,http://purl.obolibrary.org/obo/MONDO_0010537,0.576
prot-a-2084,Ribosyldihydronicotinamide dehydrogenase [quinone],Pyruvate dehydrogenase E3 deficiency,ORPHANET.ORDO:2394,http://www.orpha.net/ORDO/Orphanet_2394,0.576
prot-c-5091_28_3,ILT-4,angioimmunoblastic T-cell lymphoma,EFO:0000255,http://www.ebi.ac.uk/efo/EFO_0000255,0.604
ukb-b-3502,Frequency of other exercises in last 4 weeks,exercise,EFO:0000483,http://www.ebi.ac.uk/efo/EFO_0000483,0.573
ebi-a-GCST90017090,Gut microbiota abundance (order Actinomycetales id.420),primary Actinomycetales infectious disease,EFO:1001122,http://www.ebi.ac.uk/efo/EFO_1001122,0.578
ebi-a-GCST90002086,SSC-A on HLA DR+ CD8+ T cell,systemic scleroderma,EFO:0000717,http://www.ebi.ac.uk/efo/EFO_0000717,0.599
prot-a-2833,Protein sprouty homolog 1,protein nov homolog measurement,EFO:0020685,http://www.ebi.ac.uk/efo/EFO_0020685,0.571
ebi-a-GCST90001500,Activated & resting CD4 regulatory T cell %CD4+ T cell,T cell activation assay,EFO:0030037,http://www.ebi.ac.uk/efo/EFO_0030037,0.589
prot-a-1759,Leiomodin-1,leiomyoma,MONDO:0001572,http://purl.obolibrary.org/obo/MONDO_0001572,0.569
ebi-a-GCST90001943,CD25 on activated & secreting CD4 regulatory T cell,CCL5 measurement,EFO:0005117,http://www.ebi.ac.uk/efo/EFO_0005117,0.555
prot-b-35,pappalysin 1,pappalysin‐1 measurement,EFO:0010618,http://www.ebi.ac.uk/efo/EFO_0010618,0.595
ebi-a-GCST90010280,Retinal dehydrogenase 1 levels,glycogen storage disease due to lactate dehydrogenase deficiency,MONDO:0016527,http://purl.obolibrary.org/obo/MONDO_0016527,0.561
prot-c-3866_7_2,SBDS,ribosome maturation protein sbds measurement,EFO:0020711,http://www.ebi.ac.uk/efo/EFO_0020711,0.559
prot-a-629,Collectin-12,collectin-12 measurement,EFO:0020272,http://www.ebi.ac.uk/efo/EFO_0020272,0.585
ebi-a-GCST90010115,Carcinoembryonic antigenrelated cell adhesion molecule 8 levels,serum carcinoembryonic antigen measurement,EFO:0005760,http://www.ebi.ac.uk/efo/EFO_0005760,0.561
ebi-a-GCST90001395,IgD+ CD38- B cell %B cell,B cell derived cell line,EFO:0001640,http://www.ebi.ac.uk/efo/EFO_0001640,0.576
met-a-493,Heme*,Greenberg dysplasia,MONDO:0008974,http://purl.obolibrary.org/obo/MONDO_0008974,0.584
ubm-a-488,IDP dMRI TBSS ICVF Splenium of corpus callosum,Hypoplasia of the corpus callosum,HP:0002079,http://purl.obolibrary.org/obo/HP_0002079,0.576
ebi-a-GCST90001557,Terminally Differentiated CD8+ T cell Absolute Count,differentiated,EFO:0002954,http://www.ebi.ac.uk/efo/EFO_0002954,0.57
prot-a-2752,Very long-chain acyl-CoA synthetase,Very long chain acyl-CoA dehydrogenase deficiency,ORPHANET.ORDO:26793,http://www.orpha.net/ORDO/Orphanet_26793,0.557
prot-a-2363,Salivary acidic proline-rich phosphoprotein 1/2,dentin matrix acidic phosphoprotein 1 measurement,EFO:0020318,http://www.ebi.ac.uk/efo/EFO_0020318,0.551
prot-a-2893,Bile salt sulfotransferase,carbohydrate sulfotransferase 2 measurement,EFO:0020225,http://www.ebi.ac.uk/efo/EFO_0020225,0.561
prot-c-5440_26_3,"Troponin I, skeletal, fast twitch","troponin i, fast skeletal muscle measurement",EFO:0020789,http://www.ebi.ac.uk/efo/EFO_0020789,0.577
prot-a-2512,Retinol dehydrogenase 16,glycogen storage disease due to lactate dehydrogenase deficiency,MONDO:0016527,http://purl.obolibrary.org/obo/MONDO_0016527,0.565
ubm-a-2163,NET100 1007,HCC1007,EFO:0001168,http://www.ebi.ac.uk/efo/EFO_0001168,0.563
prot-a-624,Collagen alpha-5(VI) chain,type 2 collagenopathy,MONDO:0022800,http://purl.obolibrary.org/obo/MONDO_0022800,0.583
prot-b-5,kallikrein related peptidase 6,plasma kallikrein measurement,EFO:0008260,http://www.ebi.ac.uk/efo/EFO_0008260,0.579
prot-a-3017,Transmembrane protein 8B,transmembrane glycoprotein NMB measurement,EFO:0008303,http://www.ebi.ac.uk/efo/EFO_0008303,0.606
prot-a-524,Cofilin-1,cofilin-1 measurement,EFO:0020267,http://www.ebi.ac.uk/efo/EFO_0020267,0.594
met-d-Omega_6_by_Omega_3,Ratio of omega-6 fatty acids to omega-3 fatty acids,omega-3 polyunsaturated fatty acid measurement,EFO:0010119,http://www.ebi.ac.uk/efo/EFO_0010119,0.58
ubm-a-616,IDP dMRI TBSS ISOVF Cingulum hippocampus R,Hypoplastic hippocampus,HP:0025517,http://purl.obolibrary.org/obo/HP_0025517,0.588
prot-a-828,Protein delta homolog 1,protein nov homolog measurement,EFO:0020685,http://www.ebi.ac.uk/efo/EFO_0020685,0.581
ebi-a-GCST90012057,C-X-C motif chemokine 6 levels,CXCL6 measurement,EFO:0009423,http://www.ebi.ac.uk/efo/EFO_0009423,0.562
ubm-a-1148,NET25 0202,C0202,EFO:0007072,http://www.ebi.ac.uk/efo/EFO_0007072,0.564
prot-c-3608_12_1,DPP2,"protoporphyria, erythropoietic, 2",MONDO:0060729,http://purl.obolibrary.org/obo/MONDO_0060729,0.559
prot-a-1248,Glypican-6,glypican-2 measurement,EFO:0020414,http://www.ebi.ac.uk/efo/EFO_0020414,0.56
ebi-a-GCST90010293,CD2-associated protein levels,protein measurement,EFO:0004747,http://www.ebi.ac.uk/efo/EFO_0004747,0.632
ebi-a-GCST90001545,Terminally Differentiated CD4+ T cell Absolute Count,differentiated,EFO:0002954,http://www.ebi.ac.uk/efo/EFO_0002954,0.572
ebi-a-GCST90001433,IgD- CD27- B cell %lymphocyte,chronic lymphocytic leukemia,EFO:0000095,http://www.ebi.ac.uk/efo/EFO_0000095,0.576
prot-a-2259,Membrane-associated progesterone receptor component 1,progesterone receptor status,EFO:0005513,http://www.ebi.ac.uk/efo/EFO_0005513,0.573
ebi-a-GCST90010265,Trem-like transcript 2 protein levels,transcriptome,EFO:0004421,http://www.ebi.ac.uk/efo/EFO_0004421,0.56
ebi-a-GCST90000452,CD5 levels,antinuclear antibody measurement,EFO:0005949,http://www.ebi.ac.uk/efo/EFO_0005949,0.571
ubm-a-2158,NET100 1002,C1 100080002,EFO:0009494,http://www.ebi.ac.uk/efo/EFO_0009494,0.583
prot-a-2454,"tRNA pseudouridine synthase A, mitochondrial",pseudouridine measurement,EFO:0021126,http://www.ebi.ac.uk/efo/EFO_0021126,0.552
ebi-a-GCST90001431,IgD+ CD38- B cell %lymphocyte,chronic lymphocytic leukemia,EFO:0000095,http://www.ebi.ac.uk/efo/EFO_0000095,0.584
ebi-a-GCST90001597,CD8dim T cell %T cell,T-Cell Prolymphocytic Leukemia,EFO:1000560,http://www.ebi.ac.uk/efo/EFO_1000560,0.573
met-c-869,Total lipids in IDL,phospholipids:total lipids ratio,EFO:0020946,http://www.ebi.ac.uk/efo/EFO_0020946,0.559
ubm-a-175,IDP SWI T2star right hippocampus,Hypoplastic hippocampus,HP:0025517,http://purl.obolibrary.org/obo/HP_0025517,0.6
prot-c-3190_43_1,GAS1,congenital bile acid synthesis defect 1,MONDO:0011906,http://purl.obolibrary.org/obo/MONDO_0011906,0.582
ubm-a-2164,NET100 1008,HCC1008,EFO:0002057,http://www.ebi.ac.uk/efo/EFO_0002057,0.567
ubm-a-2820,a2009s lh S temporal transverse area,transverse temporal cortex volume measurement,EFO:0010336,http://www.ebi.ac.uk/efo/EFO_0010336,0.562
ebi-a-GCST90001611,CD4+ CD8dim T cell %leukocyte,leukocyte disorder,MONDO:0004805,http://purl.obolibrary.org/obo/MONDO_0004805,0.615
prot-a-3174,Ubiquinol-cytochrome-c reductase complex assembly factor 3,Isolated CoQ-cytochrome C reductase deficiency,ORPHANET.ORDO:1460,http://www.orpha.net/ORDO/Orphanet_1460,0.565
prot-a-3005,Transmembrane protein 230,transmembrane glycoprotein NMB measurement,EFO:0008303,http://www.ebi.ac.uk/efo/EFO_0008303,0.594
ubm-a-376,IDP dMRI TBSS L1 Cingulum hippocampus R,Hypoplastic hippocampus,HP:0025517,http://purl.obolibrary.org/obo/HP_0025517,0.616
prot-a-404,C-C motif chemokine 26,CCL17 measurement,EFO:0009414,http://www.ebi.ac.uk/efo/EFO_0009414,0.582
prot-b-18,TNF receptor superfamily member 10b,tumor necrosis factor receptor superfamily member 3 measurement,EFO:0020813,http://www.ebi.ac.uk/efo/EFO_0020813,0.604
ukb-a-275,Leg fat mass (right),right,EFO:0001659,http://www.ebi.ac.uk/efo/EFO_0001659,0.58
ebi-a-GCST007431,Lung function (FEV1/FVC),pulmonary function measurement,EFO:0003892,http://www.ebi.ac.uk/efo/EFO_0003892,0.558
prot-c-3831_21_1,pTEN,glioma susceptibility 2,MONDO:0013092,http://purl.obolibrary.org/obo/MONDO_0013092,0.597
ebi-a-GCST90001889,CD28 on activated & secreting CD4 regulatory T cell,CCL5 measurement,EFO:0005117,http://www.ebi.ac.uk/efo/EFO_0005117,0.553
prot-a-2388,Transmembrane gamma-carboxyglutamic acid protein 1,osteocalcin measurement,EFO:0010232,http://www.ebi.ac.uk/efo/EFO_0010232,0.588
ubm-a-3081,a2009s rh G Ins lg&S cent ins thickness,insertion,EFO:0004016,http://www.ebi.ac.uk/efo/EFO_0004016,0.55
ebi-a-GCST90001455,CD62L- HLA DR++ monocyte %monocyte,monocyte count,EFO:0005091,http://www.ebi.ac.uk/efo/EFO_0005091,0.62
ebi-a-GCST90001427,IgD- CD38- B cell %lymphocyte,chronic lymphocytic leukemia,EFO:0000095,http://www.ebi.ac.uk/efo/EFO_0000095,0.584
met-c-934,Serum total triglycerides,triglyceride measurement,EFO:0004530,http://www.ebi.ac.uk/efo/EFO_0004530,0.576
ukb-a-355,Number of pregnancy terminations,pregnancy,EFO:0002950,http://www.ebi.ac.uk/efo/EFO_0002950,0.594
prot-a-1263,G-protein coupled receptor 26,probable g-protein coupled receptor 114 measurement,EFO:0020653,http://www.ebi.ac.uk/efo/EFO_0020653,0.555
ubm-a-328,IDP dMRI TBSS MO Cingulum hippocampus R,Hypoplastic hippocampus,HP:0025517,http://purl.obolibrary.org/obo/HP_0025517,0.622
prot-a-2856,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5",Alpha-N-acetylgalactosaminidase deficiency,ORPHANET.ORDO:3137,http://www.orpha.net/ORDO/Orphanet_3137,0.566
ieu-a-1068,4-choice reaction time,reaction time measurement,EFO:0008393,http://www.ebi.ac.uk/efo/EFO_0008393,0.56
prot-a-3186,Vesicle-associated membrane protein 4,beta-secretase 1 measurement,EFO:0009179,http://www.ebi.ac.uk/efo/EFO_0009179,0.583
prot-a-1324,E3 ubiquitin-protein ligase HECW1,syndromic multisystem autoimmune disease due to ITCH deficiency,MONDO:0013245,http://purl.obolibrary.org/obo/MONDO_0013245,0.606
ubm-a-520,IDP dMRI TBSS ICVF Cingulum hippocampus R,Hypoplastic hippocampus,HP:0025517,http://purl.obolibrary.org/obo/HP_0025517,0.6
ukb-b-11697,Intake of sugar added to cereal,sugar consumption measurement,EFO:0010158,http://www.ebi.ac.uk/efo/EFO_0010158,0.575
ukb-a-375,Number of depression episodes,depressive episode measurement,EFO:0007704,http://www.ebi.ac.uk/efo/EFO_0007704,0.593
ukb-b-3169,Number of vehicles in household,household income,EFO:0009695,http://www.ebi.ac.uk/efo/EFO_0009695,0.551
prot-c-3889_64_2,Lamin-B1,beriberi,EFO:1000837,http://www.ebi.ac.uk/efo/EFO_1000837,0.55
met-b-158,CD3 on CD8 T,combined immunodeficiency due to CD3gamma deficiency,MONDO:0014276,http://purl.obolibrary.org/obo/MONDO_0014276,0.573
ubm-a-2575,NET100 1419,HCC1419,EFO:0005372,http://www.ebi.ac.uk/efo/EFO_0005372,0.577
prot-c-3340_53_1,TSP4,tropical spastic paraparesis,EFO:0007527,http://www.ebi.ac.uk/efo/EFO_0007527,0.588
prot-a-3016,Transmembrane protein 87B,transmembrane glycoprotein NMB measurement,EFO:0008303,http://www.ebi.ac.uk/efo/EFO_0008303,0.561
prot-a-340,Calbindin,albinism,MONDO:0043209,http://purl.obolibrary.org/obo/MONDO_0043209,0.553
ubm-a-2475,NET100 1319,HCC1319,EFO:0006425,http://www.ebi.ac.uk/efo/EFO_0006425,0.565
ukb-b-19703,Low calorie drink intake,energy intake,EFO:0003939,http://www.ebi.ac.uk/efo/EFO_0003939,0.591
ukb-a-4,Duration of light DIY,duration,EFO:0000433,http://www.ebi.ac.uk/efo/EFO_0000433,0.569
ukb-b-13378,Birth weight,birth weight,EFO:0004344,http://www.ebi.ac.uk/efo/EFO_0004344,0.989
ebi-a-GCST90010217,Galectin-3 levels,e-selectin measurement,EFO:0004575,http://www.ebi.ac.uk/efo/EFO_0004575,0.595
prot-a-293,Nuclear nucleic acid-binding protein C1D,nucleic acid labeling protocol,EFO:0003813,http://www.ebi.ac.uk/efo/EFO_0003813,0.572
prot-a-623,Collagen alpha-3(VI) chain,type 2 collagenopathy,MONDO:0022800,http://purl.obolibrary.org/obo/MONDO_0022800,0.587
prot-a-2975,Thrombospondin type-1 domain-containing protein 1,CUB domain containing protein 1 measurement,EFO:0010776,http://www.ebi.ac.uk/efo/EFO_0010776,0.565
prot-a-2378,Protein arginine N-methyltransferase 3,thiopurine S-methyltransferase deficiency,MONDO:0012503,http://purl.obolibrary.org/obo/MONDO_0012503,0.565
prot-a-1547,Interleukin enhancer-binding factor 3,interleukin,EFO:0004100,http://www.ebi.ac.uk/efo/EFO_0004100,0.656
ukb-b-5779,Alcohol intake frequency.,bowel opening frequency,EFO:0600084,http://www.ebi.ac.uk/efo/EFO_0600084,0.581
ubm-a-122,IDP T1 FAST ROIs L thalamus,thalamic cancer,MONDO:0003766,http://purl.obolibrary.org/obo/MONDO_0003766,0.593
ukb-a-349,Frequency of other exercises in last 4 weeks,exercise,EFO:0000483,http://www.ebi.ac.uk/efo/EFO_0000483,0.573
prot-a-560,Cartilage intermediate layer protein 1,cartilage,EFO:0000949,http://www.ebi.ac.uk/efo/EFO_0000949,0.567
ubm-a-2156,NET100 1000,Illumina HiSeq 1000,EFO:0004204,http://www.ebi.ac.uk/efo/EFO_0004204,0.554
prot-c-2950_57_2,IGFBP-4,IGFBP-1 measurement,EFO:0005118,http://www.ebi.ac.uk/efo/EFO_0005118,0.59
prot-c-4984_83_1,Esterase D,Wolman disease,MONDO:0019148,http://purl.obolibrary.org/obo/MONDO_0019148,0.565
prot-a-450,Leukocyte surface antigen CD47,leukocyte disorder,MONDO:0004805,http://purl.obolibrary.org/obo/MONDO_0004805,0.551
prot-a-2566,E3 ubiquitin-protein ligase RNF149,syndromic multisystem autoimmune disease due to ITCH deficiency,MONDO:0013245,http://purl.obolibrary.org/obo/MONDO_0013245,0.595
prot-a-932,RNA polymerase II elongation factor ELL,Long face,HP:0000276,http://purl.obolibrary.org/obo/HP_0000276,0.579
ebi-a-GCST004439,Interleukin-12p70 levels,interleukin,EFO:0004100,http://www.ebi.ac.uk/efo/EFO_0004100,0.668
ubm-a-486,IDP dMRI TBSS ICVF Genu of corpus callosum,Agenesis of corpus callosum,HP:0001274,http://purl.obolibrary.org/obo/HP_0001274,0.612
prot-a-13,"Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2",coiled-coil domain-containing protein 80 measurement,EFO:0020268,http://www.ebi.ac.uk/efo/EFO_0020268,0.599
ukb-b-5776,Daytime dozing / sleeping (narcolepsy),narcolepsy,MONDO:0021107,http://purl.obolibrary.org/obo/MONDO_0021107,0.585
prot-a-2699,Pigment epithelium-derived factor,xeroderma pigmentosum,MONDO:0019600,http://purl.obolibrary.org/obo/MONDO_0019600,0.588
prot-a-2335,Phosphatidate phosphatase PPAPDC1A,PSPH deficiency,MONDO:0013531,http://purl.obolibrary.org/obo/MONDO_0013531,0.631
prot-a-817,ATP-dependent RNA helicase A,ATP-dependent rna helicase ddx19b measurement,EFO:0020167,http://www.ebi.ac.uk/efo/EFO_0020167,0.575
ebi-a-GCST90002057,CD8 on Terminally Differentiated CD8+ T cell,differentiated,EFO:0002954,http://www.ebi.ac.uk/efo/EFO_0002954,0.594
ukb-a-15,Daytime dozing / sleeping (narcolepsy),narcolepsy,MONDO:0021107,http://purl.obolibrary.org/obo/MONDO_0021107,0.585
prot-a-2851,"Beta-galactoside alpha-2,6-sialyltransferase 1","Ehlers-Danlos syndrome, progeroid type",ORPHANET.ORDO:75496,http://www.orpha.net/ORDO/Orphanet_75496,0.551
ebi-a-GCST90001479,CD4 regulatory T cell %T cell,T-Cell Prolymphocytic Leukemia,EFO:1000560,http://www.ebi.ac.uk/efo/EFO_1000560,0.55
prot-a-470,T-cell surface protein tactile,surface type,EFO:0005523,http://www.ebi.ac.uk/efo/EFO_0005523,0.551
ebi-a-GCST90001529,CD66b++ myeloid cell Absolute Count,myeloid white cell count,EFO:0007988,http://www.ebi.ac.uk/efo/EFO_0007988,0.572
prot-a-1286,Glutathione S-transferase kappa 1,glutathione s-transferase p measurement,EFO:0020410,http://www.ebi.ac.uk/efo/EFO_0020410,0.564
ukb-a-25,Alcohol intake frequency.,bowel opening frequency,EFO:0600084,http://www.ebi.ac.uk/efo/EFO_0600084,0.581
ieu-a-1065,Inspection time,time,EFO:0000721,http://www.ebi.ac.uk/efo/EFO_0000721,0.585
prot-c-3081_70_2,ULBP-1,Low back pain,HP:0003419,http://purl.obolibrary.org/obo/HP_0003419,0.552
prot-a-2967,TGF-beta receptor type-2,tgf-beta receptor type-2 measurement,EFO:0020767,http://www.ebi.ac.uk/efo/EFO_0020767,0.577
met-d-XS_VLDL_TG,Triglycerides in very small VLDL,low density lipoprotein triglyceride measurement,EFO:0009946,http://www.ebi.ac.uk/efo/EFO_0009946,0.572
ieu-b-73,Alcoholic drinks per week,alcohol drinking,EFO:0004329,http://www.ebi.ac.uk/efo/EFO_0004329,0.569
prot-a-2239,Pyridoxal kinase,pyridoxate measurement,EFO:0010527,http://www.ebi.ac.uk/efo/EFO_0010527,0.579
prot-a-2099,Neuropilin-1,neuropilin-1 measurement,EFO:0020603,http://www.ebi.ac.uk/efo/EFO_0020603,0.574
